# /data/disk01/huangk4/Code/MD-tools/x-form/localP.py -f /data/disk02/huangk4/Slipids/constArea/DOPC-tat4/umb1/a72/run1_3.xtc -n tat4.ndx -o tat4-a72-3.dat -ng 6 -cut 0.9
#    Frame   tat(nm)Pclose(nm)  Num  PFar(nm)  Num   tat(nm)Pclose(nm)  Num  PFar(nm)  Num   tat(nm)Pclose(nm)  Num  PFar(nm)  Num   tat(nm)Pclose(nm)  Num  PFar(nm)  Num
         1     6.610     6.558    3     3.175    2     6.581     6.013    2     3.415    4     4.172     4.421    5     7.419    3     4.113     4.450    5     8.112    2
         2     6.604     6.600    3     3.091    2     6.509     5.956    2     3.310    4     4.166     4.422    5     7.570    2     4.099     4.402    4     7.821    3
         3     6.641     6.600    3     3.187    2     6.546     6.337    3     3.376    4     4.157     4.395    5     7.340    4     4.093     4.419    4     8.571    1
         4     6.656     6.452    2     3.135    2     6.590     5.998    2     3.349    4     4.151     4.366    5     7.446    3     4.119     4.476    4     8.577    1
         5     6.651     6.590    3     3.237    2     6.560     6.006    2     3.241    4     4.120     4.401    5     7.267    4     4.070     4.383    4     8.672    1
         6     6.693     6.632    3     3.217    2     6.583     6.385    3     3.351    4     4.146     4.384    5     7.359    3     4.126     4.431    5     8.770    1
         7     6.653     6.409    2     3.193    2     6.581     6.012    2     3.373    4     4.166     4.420    5     7.382    4     4.109     4.414    5     8.011    3
         8     6.635     6.602    3     3.177    2     6.582     6.024    2     3.355    4     4.120     4.366    5     7.327    4     4.104     4.398    4     8.024    3
         9     6.577     6.558    3     3.129    2     6.589     6.037    2     3.272    4     4.132     4.344    5     7.436    3     4.086     4.412    4     8.001    3
        10     6.638     6.395    2     3.151    2     6.560     6.014    2     3.359    4     4.135     4.394    5     7.291    4     4.100     4.344    6     8.049    3
        11     6.585     6.327    2     3.227    2     6.603     6.023    2     3.373    5     4.172     4.417    5     7.492    3     4.097     4.369    5     8.078    4
        12     6.594     6.322    2     3.219    2     6.596     6.015    2     3.351    5     4.170     4.420    5     7.737    2     4.092     4.399    5     8.064    3
        13     6.574     6.326    2     3.151    2     6.574     5.982    2     3.257    4     4.133     4.378    5     7.574    3     4.119     4.434    4     7.968    3
        14     6.626     6.365    2     3.192    2     6.547     5.945    2     3.255    4     4.115     4.367    5     7.480    3     4.049     4.336    5     8.096    3
        15     6.706     6.447    2     3.192    2     6.600     6.016    2     3.229    4     4.134     4.409    5     7.619    3     4.099     4.420    4     8.072    3
        16     6.658     6.410    2     3.295    2     6.569     5.999    2     3.214    4     4.116     4.388    5     7.616    3     4.113     4.389    5     8.071    3
        17     6.646     6.654    3     3.383    2     6.576     6.019    2     3.243    4     4.134     4.408    5     7.505    3     4.098     4.373    5     8.170    3
        18     6.658     6.370    2     3.301    2     6.616     6.061    2     3.247    4     4.126     4.411    5     7.531    3     4.079     4.354    5     8.123    3
        19     6.642     6.383    2     3.197    2     6.627     6.057    2     3.363    4     4.133     4.395    5     7.483    3     4.092     4.344    6     8.675    1
        20     6.634     6.392    2     2.944    3     6.584     6.022    2     3.314    4     4.142     4.397    5     7.487    3     4.091     4.337    6     8.045    3
        21     6.635     6.379    2     2.967    3     6.606     6.026    2     3.197    3     4.187     4.428    5     7.653    3     4.130     4.360    6     7.996    3
        22     6.628     6.410    1     2.907    3     6.607     5.987    2     3.257    5     4.178     4.415    5     7.502    3     4.092     4.390    5     7.994    3
        23     6.568     6.292    2     2.879    3     6.589     6.042    2     3.339    4     4.151     4.378    5     7.517    3     4.096     4.391    5     8.008    2
        24     6.577     6.333    2     2.995    3     6.605     6.036    2     3.386    4     4.190     4.442    5     7.554    3     4.078     4.399    5     7.952    2
        25     6.574     6.327    2     3.183    2     6.539     5.994    2     3.250    4     4.147     4.387    5     7.485    3     4.077     4.303    6     8.233    2
        26     6.590     6.605    3     3.086    3     6.585     6.024    2     3.296    4     4.109     4.344    5     7.502    3     4.096     4.375    6     7.991    3
        27     6.601     6.349    2     3.215    2     6.591     6.048    2     3.290    4     4.116     4.368    5     7.480    3     4.114     4.351    6     8.022    4
        28     6.553     6.284    2     3.266    2     6.556     5.964    2     3.231    4     4.124     4.373    5     7.516    3     4.084     4.278    5     7.973    4
        29     6.654     6.396    2     3.134    2     6.573     6.006    2     3.297    4     4.148     4.400    5     7.569    3     4.102     4.387    5     7.908    2
        30     6.615     6.383    2     2.940    3     6.561     6.056    2     3.291    4     4.130     4.386    5     7.512    3     4.109     4.359    6     7.965    2
        31     6.647     6.409    2     3.035    3     6.609     6.059    2     3.356    4     4.148     4.403    5     7.617    3     4.128     4.373    6     8.216    2
        32     6.573     6.343    2     3.061    3     6.558     6.029    2     3.255    4     4.098     4.330    5     7.550    3     4.099     4.412    6     8.160    2
        33     6.556     6.311    2     2.993    3     6.587     6.054    2     3.304    4     4.121     4.366    5     7.495    3     4.109     4.397    5     8.091    2
        34     6.617     6.357    2     2.939    2     6.594     6.015    2     3.378    4     4.137     4.386    5     7.508    3     4.081     4.382    5     8.130    2
        35     6.581     6.342    2     3.015    3     6.538     6.014    2     3.365    4     4.109     4.358    5     7.509    3     4.042     4.260    4     8.066    2
        36     6.582     6.331    2     2.955    2     6.596     6.004    2     3.394    4     4.088     4.342    5     7.498    3     4.048     4.282    6     8.035    2
        37     6.619     6.362    2     3.216    1     6.590     6.025    2     3.398    4     4.139     4.385    5     7.513    3     4.082     4.344    5     7.800    4
        38     6.665     6.386    2     3.256    2     6.608     6.045    2     3.411    4     4.104     4.351    5     7.520    3     4.097     4.450    2     7.727    3
        39     6.607     6.375    2     3.164    2     6.547     5.964    2     3.398    4     4.116     4.360    5     7.538    3     4.052     4.317    4     7.414    2
        40     6.591     6.360    2     3.174    2     6.571     5.988    2     3.407    4     4.152     4.397    5     7.558    3     4.130     4.375    4     7.613    3
        41     6.632     6.365    2     3.165    2     6.573     6.003    2     3.460    4     4.130     4.364    5     7.504    4     4.100     4.351    4     7.485    2
        42     6.579     6.326    2     2.944    3     6.538     5.981    2     3.381    4     4.088     4.281    5     7.518    4     4.048     4.290    4     8.066    1
        43     6.626     6.356    2     3.212    3     6.567     6.029    2     3.410    4     4.091     4.305    5     7.480    3     4.085     4.385    4     0.000    0
        44     6.619     6.391    2     3.231    3     6.563     5.974    2     3.422    4     4.101     4.340    5     7.506    3     4.099     4.360    4     7.583    1
        45     6.615     6.357    2     3.329    2     6.539     6.022    2     3.378    4     4.087     4.315    5     7.476    2     4.061     4.321    4     7.798    2
        46     6.584     6.314    2     3.324    2     6.535     6.299    3     3.288    5     4.074     4.302    5     7.439    2     4.069     4.324    4     7.772    2
        47     6.648     6.380    2     3.318    2     6.594     6.047    2     3.160    4     4.133     4.345    5     7.425    2     4.086     4.325    5     7.812    2
        48     6.616     6.356    2     3.272    3     6.583     6.069    2     3.217    4     4.121     4.348    5     7.218    1     4.103     4.454    3     7.826    2
        49     6.596     6.351    2     3.219    3     6.571     6.026    2     3.230    3     4.120     4.329    5     7.095    1     4.082     4.327    4     7.726    2
        50     6.671     6.444    2     3.367    2     6.601     6.083    2     3.145    4     4.183     4.383    5     7.494    3     4.112     4.308    5     7.764    2
        51     6.627     6.379    2     3.168    3     6.557     5.983    2     3.301    5     4.173     4.416    5     7.324    1     4.107     4.362    4     7.786    2
        52     6.632     6.379    2     3.227    2     6.573     6.072    2     3.408    4     4.105     4.349    5     7.335    3     4.050     4.317    4     7.820    2
        53     6.687     6.455    2     3.171    3     6.580     6.049    2     3.324    4     4.162     4.380    5     7.414    3     4.118     4.484    3     7.781    2
        54     6.579     6.311    2     2.970    2     6.556     6.000    2     3.271    5     4.123     4.370    5     7.266    2     4.088     4.460    4     7.736    2
        55     6.655     6.394    2     3.023    2     6.592     6.050    2     3.389    4     4.213     4.430    5     7.440    2     4.152     4.481    5     7.755    2
        56     6.646     6.391    2     2.963    2     6.594     6.069    2     3.306    5     4.154     4.393    5     7.435    3     4.097     4.458    4     7.668    2
        57     6.607     6.329    2     3.028    3     6.565     6.051    2     3.341    4     4.112     4.367    5     7.355    3     4.084     4.302    6     7.787    1
        58     6.612     6.333    2     3.131    3     6.603     6.072    2     3.337    4     4.151     4.405    5     7.415    3     4.139     4.441    5     7.649    1
        59     6.616     6.337    2     3.134    3     6.620     6.089    2     3.429    5     4.128     4.376    5     7.363    3     4.110     4.402    5     7.692    2
        60     6.611     6.345    2     3.099    3     6.579     6.062    2     3.410    5     4.153     4.409    5     7.380    3     4.055     4.329    6     7.638    1
        61     6.607     6.356    2     3.151    4     6.631     6.100    2     3.416    5     4.174     4.423    5     7.378    3     4.157     4.454    5     7.672    1
        62     6.599     6.330    2     3.073    3     6.524     6.004    2     3.322    5     4.138     4.385    5     7.352    3     4.091     4.349    6     7.708    1
        63     6.624     6.349    2     3.060    3     6.625     6.090    2     3.308    4     4.160     4.427    5     7.435    2     4.136     4.421    6     7.975    2
        64     6.563     6.308    2     2.975    2     6.593     6.070    2     3.200    3     4.111     4.377    5     7.298    3     4.030     4.319    6     7.731    1
        65     6.570     6.320    2     3.006    3     6.618     6.104    2     3.316    5     4.126     4.397    5     7.369    3     4.077     4.362    6     7.904    2
        66     6.679     6.397    2     3.207    4     6.643     6.106    2     3.095    3     4.131     4.400    5     7.451    2     4.113     4.399    5     7.872    3
        67     6.620     6.337    2     3.124    3     6.558     6.043    2     3.113    3     4.139     4.441    5     7.438    2     4.086     4.351    6     7.634    2
        68     6.667     6.380    2     3.275    3     6.555     6.024    2     3.314    2     4.099     4.357    5     7.384    2     4.081     4.356    6     7.679    2
        69     6.585     6.305    2     3.247    3     6.592     6.080    2     3.055    3     4.144     4.424    5     7.374    3     4.104     4.441    4     7.675    2
        70     6.651     6.373    2     3.259    3     6.625     6.096    2     3.072    3     4.114     4.385    5     7.444    2     4.067     4.326    5     7.705    2
        71     6.634     6.390    2     3.197    4     6.620     6.069    2     3.162    3     4.113     4.388    5     7.412    3     4.065     4.347    5     7.736    2
        72     6.661     6.407    2     3.134    2     6.610     6.122    2     3.174    3     4.159     4.424    5     7.532    2     4.089     4.398    5     7.781    2
        73     6.626     6.383    2     3.025    2     6.643     6.115    2     3.159    3     4.147     4.436    5     7.627    2     4.093     4.373    6     7.737    2
        74     6.665     6.409    2     3.059    2     6.628     6.119    2     3.138    3     4.160     4.415    5     7.629    2     4.114     4.412    5     7.849    3
        75     6.668     6.398    2     3.160    2     6.672     6.130    2     3.274    4     4.151     4.431    5     7.649    2     4.157     4.452    5     7.830    2
        76     6.625     6.369    2     3.183    2     6.580     6.096    2     3.366    3     4.115     4.395    5     7.576    2     4.083     4.373    5     7.765    2
        77     6.659     6.410    2     3.206    2     6.634     6.135    2     3.225    5     4.167     4.435    5     7.601    2     4.136     4.407    6     7.832    2
        78     6.608     6.304    2     3.152    2     6.607     6.119    2     3.322    4     4.138     4.425    5     7.512    3     4.060     4.343    5     7.780    1
        79     6.609     6.296    2     3.186    2     6.565     6.045    2     3.294    4     4.110     4.387    5     7.454    2     4.133     4.407    5     7.957    2
        80     6.626     6.343    2     3.121    2     6.626     6.153    2     3.320    4     4.177     4.438    5     7.590    2     4.126     4.422    5     8.017    2
        81     6.610     6.319    2     3.144    1     6.557     6.064    2     3.356    5     4.107     4.361    5     7.390    2     4.108     4.380    5     7.946    2
        82     6.671     6.350    2     3.304    1     6.578     6.080    2     3.325    4     4.136     4.397    5     7.463    3     4.110     4.376    6     7.927    2
        83     6.653     6.389    2     3.137    2     6.617     6.129    2     3.383    4     4.131     4.396    5     7.377    2     4.147     4.454    5     7.956    3
        84     6.610     6.326    2     3.032    1     6.593     6.139    2     3.517    3     4.133     4.384    5     7.359    3     4.090     4.387    5     7.844    2
        85     6.640     6.353    2     3.139    1     6.626     6.174    2     3.263    4     4.123     4.358    5     7.466    2     4.077     4.327    6     7.869    3
        86     6.628     6.337    2     3.231    2     6.551     6.059    2     3.253    4     4.155     4.417    5     7.426    3     4.110     4.423    6     8.047    2
        87     6.640     6.359    2     3.088    2     6.566     6.129    2     3.271    4     4.153     4.427    5     7.556    2     4.130     4.411    5     7.891    3
        88     6.636     6.347    2     2.995    2     6.586     6.147    2     3.297    4     4.163     4.415    5     7.574    2     4.104     4.382    5     7.936    3
        89     6.668     6.399    2     3.180    2     6.605     6.175    2     3.327    3     4.179     4.423    5     7.695    2     4.126     4.409    5     7.968    3
        90     6.599     6.282    2     3.244    1     6.628     6.181    2     3.293    4     4.151     4.400    5     7.715    2     4.126     4.455    5     7.969    3
        91     6.622     6.307    2     3.224    1     6.640     6.181    2     3.273    4     4.111     4.360    5     7.576    3     4.130     4.425    5     7.952    2
        92     6.602     6.298    2     3.120    2     6.595     6.158    2     3.258    4     4.160     4.400    5     7.653    2     4.117     4.439    5     7.901    2
        93     6.590     6.255    2     3.144    2     6.554     6.105    2     3.252    4     4.096     4.340    5     7.696    2     4.112     4.365    6     7.876    2
        94     6.650     6.365    2     3.194    2     6.559     6.083    2     3.337    4     4.138     4.385    5     7.752    2     4.104     4.390    6     7.991    2
        95     6.636     6.305    2     3.128    2     6.568     6.108    2     3.321    4     4.129     4.362    5     7.463    3     4.142     4.408    5     8.167    1
        96     6.609     6.308    2     3.135    2     6.531     6.115    2     3.260    4     4.111     4.363    5     7.504    2     4.109     4.396    5     7.983    1
        97     6.678     6.377    2     3.144    2     6.558     6.106    2     3.283    4     4.143     4.384    5     7.595    2     4.133     4.433    6     8.015    1
        98     6.646     6.337    2     3.064    2     6.585     6.178    2     3.168    4     4.110     4.339    5     7.664    2     4.122     4.432    5     8.057    1
        99     6.637     6.361    2     3.110    3     6.574     6.136    2     3.356    3     4.126     4.333    5     7.585    2     4.052     4.324    6     7.939    3
       100     6.679     6.385    2     3.122    2     6.649     6.209    2     3.322    5     4.154     4.385    5     7.628    2     4.124     4.369    6     8.021    3
       101     6.652     6.320    2     3.145    3     6.587     6.109    2     3.315    3     4.173     4.385    5     7.571    3     4.128     4.399    6     8.175    2
       102     6.645     6.352    2     2.995    3     6.627     6.174    2     3.302    3     4.145     4.361    5     7.535    3     4.120     4.431    5     8.048    2
       103     6.647     6.345    2     3.038    3     6.591     6.090    2     3.256    4     4.156     4.364    5     7.565    3     4.139     4.468    7     8.098    3
       104     6.661     6.380    2     3.197    2     6.611     6.175    2     3.257    5     4.118     4.367    5     7.585    3     4.117     4.433    5     8.099    3
       105     6.645     6.354    2     3.216    1     6.604     6.164    2     3.289    4     4.138     4.376    5     7.610    2     4.140     4.408    6     8.101    3
       106     6.665     6.387    2     2.977    2     6.623     6.141    2     3.282    4     4.133     4.394    5     7.662    2     4.165     4.470    6     8.170    2
       107     6.663     6.349    2     3.122    3     6.563     6.130    2     3.154    3     4.182     4.440    5     7.596    2     4.114     4.357    6     7.900    2
       108     6.645     6.369    2     3.077    3     6.615     6.175    2     3.215    4     4.117     4.351    5     7.519    2     4.149     4.453    7     7.961    3
       109     6.640     6.372    2     2.964    2     6.580     6.131    2     3.234    4     4.099     4.325    5     7.552    2     4.113     4.390    7     8.106    2
       110     6.680     6.383    2     3.016    2     6.590     6.103    2     3.314    4     4.099     4.347    5     7.570    2     4.072     4.365    7     8.072    2
       111     6.661     6.356    2     3.006    3     6.629     6.130    2     3.328    4     4.116     4.374    5     7.492    2     4.077     4.377    6     8.056    3
       112     6.620     6.303    2     3.001    2     6.628     6.113    2     3.401    3     4.183     4.433    5     7.537    3     4.103     4.399    6     8.119    2
       113     6.672     6.381    2     3.056    3     6.614     6.167    2     3.362    3     4.165     4.398    5     7.521    2     4.112     4.393    6     8.193    2
       114     6.626     6.347    2     3.044    3     6.607     6.118    2     3.342    4     4.139     4.401    5     7.521    3     4.130     4.451    6     8.045    3
       115     6.664     6.375    2     3.184    3     6.588     6.116    2     3.375    4     4.121     4.388    5     7.614    3     4.118     4.430    5     8.028    3
       116     6.659     6.384    2     3.137    2     6.632     6.159    2     3.418    5     4.130     4.375    5     7.587    3     4.106     4.416    6     7.949    3
       117     6.632     6.358    2     3.067    2     6.614     6.135    2     3.256    4     4.134     4.403    5     7.537    3     4.110     4.404    6     7.917    2
